1	aatelinen	vaikutusvaltainen,venäläinen
1	aatelinen	vanha
1	aatelinen	venäläinen
1	aatelinen	venäläinen,rikas
1	aatelinen	virallinen
1	aatelinen	vähä#varainen
1	aatelinen	ylhäinen
1	aatelinen	ylimielinen
1	aatelis#arvo	elinikäinen
1	aatelis#arvo	henkilö#kohtainen
3	aatelis#arvo	korkea
1	aatelis#arvo	nimellinen
2	aatelis#arvo	perinnöllinen
1	aatelis#arvo	vanha
4	aatelisto	alempi
2	aatelisto	alhainen
1	aatelisto	kateellinen
1	aatelisto	konservatiivinen
2	aatelisto	korkea
1	aatelisto	luonnollinen
1	aatelisto	oma
1	aatelisto	paikallinen
2	aatelisto	perinnöllinen
1	aatelisto	perinteinen
1	aatelisto	ruotsin#kielinen
2	aatelisto	ruotsinkielinen
1	aatelisto	toisenlainen
2	aatelisto	vanha
1	aatelisto	venäläinen
1	aatelisto	ylempi
1	aateluus	elinikäinen,henkilö#kohtainen
1	aateluus	henkilö#kohtainen
1	aateluus	henkilö#kohtainen,perinnöllinen
2	aateluus	perinnöllinen
1	aatesuunta	eri
1	aatesuunta	filosofinen
1	aatesuunta	merkittävä
1	aatesuunta	tietty
1	aatesuunta	uusi
1	aatteellisuus	vahva
3	aatto	23.
1	aatto	31.
1	aatto	arvoinen
1	aatto	laiton
1	aatto	vanha
1	aave	hymyilevä
1	aave	naispuolinen
1	aave	nälkäinen
1	aave	vihreä
1	aavikko	arktinen
1	aavikko	asumaton
1	aavikko	entinen
1	aavikko	harva
1	aavikko	huonokuntoinen
3	aavikko	iso
2	aavikko	itäinen
1	aavikko	kapea,laaja
1	aavikko	kaukainen
6	aavikko	kuiva
4	aavikko	kuuma
1	aavikko	kuvitteellinen
2	aavikko	kylmä
2	aavikko	laaja
1	aavikko	läheinen
5	aavikko	läntinen
1	aavikko	nykyinen
1	aavikko	paljas
1	aavikko	perinteinen
1	aavikko	pieni
2	aavikko	pohjoinen
1	aavikko	ruskea
1	aavikko	silkka
6	aavikko	suuri
